ID,Time step,Position,Number of neighbors,Moved,Transacted,Poor,Rich,Amount of income gained/lost,Amount of tax paid,Amount of tax received,Amount of charity given,Amount of charity received
66,0,"9,0",1,False,False,False,False,0.0,0.0,0.1138712241653418,0,0.0
67,0,"14,4",3,False,True,False,False,-1.0,0.0,0.1138712241653418,0,0.0
68,0,"15,14",1,False,False,False,False,0.0,0.0,0.1138712241653418,0,0.0
70,0,"16,6",4,False,True,False,False,-1.0,0.0,0.1138712241653418,0,0.0
71,0,"0,14",2,False,False,False,False,0.0,0.0,0.1138712241653418,0,0.0
73,0,"4,17",3,False,True,False,False,-1.0,0.0,0.1138712241653418,0,0.0
74,0,"12,14",2,False,False,False,False,0.0,0.0,0.1138712241653418,0,0.0
75,0,"7,19",2,False,True,False,False,-1.0,0.0,0.1138712241653418,0,0.0
76,0,"5,3",1,False,False,False,False,0.0,0.0,0.1138712241653418,0,0.0
77,0,"18,2",1,False,False,False,False,0.0,0.0,0.1138712241653418,0,0.0
78,0,"0,8",1,False,False,False,False,0.0,0.0,0.1138712241653418,0,0.0
79,0,"15,17",2,False,False,False,False,0.0,0.0,0.1138712241653418,0,0.0
0,1,"9,10",3,False,True,False,False,1.0,0.48793597821187795,0.2196336568128977,0,0.0
1,1,"9,11",4,False,True,False,False,3.0,0.9951743912847513,0.2196336568128977,0,0.0
2,1,"4,10",1,False,True,False,False,1.0,0.4950980392156863,0.2196336568128977,0,0.0
3,1,"16,5",4,False,True,False,False,0.0,0.48311036949662917,0.2196336568128977,0,0.0
4,1,"12,15",2,False,True,False,False,1.0,0.4950980392156863,0.2196336568128977,0,0.0
5,1,"7,9",1,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
6,1,"11,5",1,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
7,1,"3,7",1,False,True,False,False,-1.0,0.0,0.2196336568128977,0,0.0
8,1,"8,14",2,False,True,False,False,1.0,0.4950980392156863,0.2196336568128977,0,0.0
9,1,"0,13",3,False,True,False,False,1.0,0.4950980392156863,0.2196336568128977,0,0.0
10,1,"17,4",2,False,True,False,False,1.0,0.4950980392156863,0.2196336568128977,0,0.0
11,1,"11,2",2,False,True,False,False,1.0,0.4950980392156863,0.2196336568128977,0,0.0
12,1,"1,18",1,False,True,False,False,1.0,0.4950980392156863,0.2196336568128977,0,0.0
13,1,"10,18",4,False,True,False,False,3.0,0.99029608544512,0.2196336568128977,0,0.0
14,1,"1,16",1,False,True,False,False,-1.0,0.0,0.2196336568128977,0,0.0
15,1,"16,7",2,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
16,1,"6,17",4,False,True,False,False,4.0,1.0,0.2196336568128977,0,0.0
17,1,"0,11",2,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
18,1,"13,13",2,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
19,1,"7,1",1,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
20,1,"9,5",1,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
21,1,"6,16",4,False,True,False,False,1.0,0.9806448680146225,0.2196336568128977,0,0.0
24,1,"5,1",1,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
25,1,"3,14",1,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
26,1,"15,18",3,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
27,1,"10,17",3,False,True,False,False,-2.0,0.0,0.2196336568128977,0,0.0
28,1,"13,0",1,False,True,False,False,1.0,0.48793597821187795,0.2196336568128977,0,0.0
29,1,"12,17",2,False,True,False,False,1.0,0.9757665621749914,0.2196336568128977,0,0.0
30,1,"10,14",3,False,True,False,False,1.0,0.48793597821187795,0.2196336568128977,0,0.0
31,1,"18,16",3,False,True,False,False,3.0,0.99029608544512,0.2196336568128977,0,0.0
32,1,"13,8",1,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
33,1,"1,12",3,False,True,False,False,-1.0,0.0,0.2196336568128977,0,0.0
34,1,"10,15",3,False,True,False,False,-1.0,0.0,0.2196336568128977,0,0.0
35,1,"1,2",1,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
36,1,"12,19",1,False,True,False,False,-1.0,0.0,0.2196336568128977,0,0.0
37,1,"7,17",3,False,True,False,False,0.0,0.4950980392156863,0.2196336568128977,0,0.0
38,1,"10,8",1,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
39,1,"17,11",2,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
40,1,"14,17",2,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
41,1,"11,10",2,False,True,False,False,1.0,0.48793597821187795,0.2196336568128977,0,0.0
42,1,"11,17",4,False,True,False,False,-3.0,0.0,0.2196336568128977,0,0.0
43,1,"17,16",4,False,True,False,False,-1.0,0.4782847607813804,0.2196336568128977,0,0.0
44,1,"5,15",3,False,True,False,False,0.0,0.48311036949662917,0.2196336568128977,0,0.0
45,1,"9,15",4,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
46,1,"15,5",3,False,True,False,False,4.0,1.0,0.2196336568128977,0,0.0
47,1,"5,6",2,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
48,1,"17,12",3,False,True,False,False,2.0,0.9854704767298712,0.2196336568128977,0,0.0
49,1,"9,3",1,False,True,False,False,1.0,0.4950980392156863,0.2196336568128977,0,0.0
50,1,"14,11",1,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
51,1,"17,15",3,False,True,False,False,-2.0,0.0,0.2196336568128977,0,0.0
52,1,"5,14",2,False,True,False,False,-2.0,0.0,0.2196336568128977,0,0.0
54,1,"6,12",1,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
55,1,"5,5",2,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
56,1,"18,13",2,False,True,False,False,-2.0,0.0,0.2196336568128977,0,0.0
57,1,"11,3",2,False,True,False,False,-2.0,0.0,0.2196336568128977,0,0.0
58,1,"4,3",2,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
60,1,"3,1",1,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
61,1,"18,0",1,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
62,1,"10,11",4,False,True,False,False,-3.0,0.0,0.2196336568128977,0,0.0
63,1,"15,3",2,False,True,False,False,0.0,0.48311036949662917,0.2196336568128977,0,0.0
64,1,"8,12",2,False,True,False,False,-3.0,0.0,0.2196336568128977,0,0.0
65,1,"5,18",3,False,True,False,False,-1.0,0.0,0.2196336568128977,0,0.0
66,1,"9,19",2,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
67,1,"14,3",2,False,True,False,False,-2.0,0.0,0.2196336568128977,0,0.0
68,1,"15,14",1,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
70,1,"16,6",4,False,True,False,False,-3.0,0.0,0.2196336568128977,0,0.0
71,1,"1,14",2,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
73,1,"4,17",2,False,True,False,False,-1.0,0.0,0.2196336568128977,0,0.0
74,1,"12,14",3,False,False,False,False,0.0,0.0,0.2196336568128977,0,0.0
75,1,"7,19",1,False,True,False,False,-1.0,0.0,0.2196336568128977,0,0.0
