ID,Time step,Position,Number of neighbors,Moved,Transacted,Poor,Rich,Amount of income gained/lost,Amount of tax paid,Amount of tax received,Amount of charity given,Amount of charity received
27,0,"3,12",1,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
30,0,"4,16",3,False,True,False,False,2.0,0.5,0.15802015250544668,0,0.0
31,0,"16,10",4,False,True,False,False,1.0,0.4950980392156863,0.15802015250544668,0,0.0
32,0,"4,17",2,False,True,False,False,-1.0,0.0,0.15802015250544668,0,0.0
33,0,"14,6",5,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
34,0,"16,6",5,False,True,False,False,-2.0,0.0,0.15802015250544668,0,0.0
35,0,"8,11",1,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
36,0,"16,15",2,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
37,0,"0,11",2,False,True,False,False,-1.0,0.0,0.15802015250544668,0,0.0
38,0,"1,19",1,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
39,0,"17,6",4,False,True,False,False,1.0,0.4950980392156863,0.15802015250544668,0,0.0
40,0,"0,15",2,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
41,0,"12,14",3,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
42,0,"13,18",1,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
43,0,"9,14",2,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
44,0,"10,10",2,False,True,False,False,1.0,0.4950980392156863,0.15802015250544668,0,0.0
45,0,"6,1",2,False,True,False,False,1.0,0.4950980392156863,0.15802015250544668,0,0.0
47,0,"16,12",2,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
48,0,"6,7",1,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
49,0,"19,0",1,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
50,0,"12,6",3,False,True,False,False,1.0,0.4950980392156863,0.15802015250544668,0,0.0
51,0,"12,12",2,False,True,False,False,-1.0,0.0,0.15802015250544668,0,0.0
52,0,"19,13",1,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
53,0,"5,3",1,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
54,0,"16,11",3,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
55,0,"0,5",2,False,True,False,False,1.0,0.4950980392156863,0.15802015250544668,0,0.0
56,0,"11,9",2,False,True,False,False,-1.0,0.0,0.15802015250544668,0,0.0
57,0,"5,15",2,False,True,False,False,-1.0,0.0,0.15802015250544668,0,0.0
59,0,"6,13",1,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
60,0,"8,13",2,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
61,0,"1,17",2,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
62,0,"6,0",2,False,True,False,False,-1.0,0.0,0.15802015250544668,0,0.0
63,0,"8,2",3,False,True,False,False,1.0,0.4950980392156863,0.15802015250544668,0,0.0
64,0,"11,6",2,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
65,0,"4,6",1,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
66,0,"14,5",4,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
67,0,"2,4",2,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
69,0,"7,5",3,False,True,False,False,-1.0,0.0,0.15802015250544668,0,0.0
71,0,"2,8",3,False,True,False,False,-2.0,0.0,0.15802015250544668,0,0.0
72,0,"1,6",2,False,True,False,False,-1.0,0.0,0.15802015250544668,0,0.0
73,0,"8,1",3,False,True,False,False,-2.0,0.0,0.15802015250544668,0,0.0
74,0,"6,5",2,False,False,False,False,0.0,0.0,0.15802015250544668,0,0.0
76,0,"8,18",2,False,True,False,False,-1.0,0.0,0.15802015250544668,0,0.0
77,0,"13,6",5,False,True,False,False,-2.0,0.0,0.15802015250544668,0,0.0
79,0,"17,9",4,False,True,False,False,-1.0,0.0,0.15802015250544668,0,0.0
0,1,"1,16",3,False,False,False,False,0.0,0.0,0.28714803502723374,0,0.0
1,1,"17,8",4,False,True,False,False,3.0,0.9951530308990997,0.28714803502723374,0,0.0
2,1,"15,8",3,False,True,False,False,3.0,0.9902747138664976,0.28714803502723374,0,0.0
3,1,"1,3",2,False,True,False,False,1.0,0.48791804287531665,0.28714803502723374,0,0.0
4,1,"9,5",1,False,True,False,False,1.0,0.4950980392156863,0.28714803502723374,0,0.0
5,1,"8,9",1,False,False,False,False,0.0,0.0,0.28714803502723374,0,0.0
6,1,"14,14",2,False,True,False,False,2.0,0.985451388517309,0.28714803502723374,0,0.0
7,1,"17,14",2,False,False,False,False,0.0,0.0,0.28714803502723374,0,0.0
8,1,"15,6",4,False,True,False,False,2.0,0.985451388517309,0.28714803502723374,0,0.0
9,1,"14,8",3,False,True,False,False,-1.0,0.49019607843137253,0.28714803502723374,0,0.0
10,1,"17,7",3,False,True,False,False,-1.0,0.4852941176470588,0.28714803502723374,0,0.0
11,1,"18,5",2,False,False,False,False,0.0,0.0,0.28714803502723374,0,0.0
12,1,"19,9",1,False,False,False,False,0.0,0.0,0.28714803502723374,0,0.0
13,1,"12,3",1,False,False,False,False,0.0,0.0,0.28714803502723374,0,0.0
14,1,"11,15",4,False,True,False,False,3.0,0.9902747138664976,0.28714803502723374,0,0.0
15,1,"16,9",5,False,True,False,False,-3.0,0.46862474147856203,0.28714803502723374,0,0.0
16,1,"11,16",4,False,True,False,False,1.0,0.9757497461355182,0.28714803502723374,0,0.0
17,1,"9,1",3,False,True,False,False,2.0,0.985451388517309,0.28714803502723374,0,0.0
18,1,"13,13",3,False,True,False,False,-1.0,0.0,0.28714803502723374,0,0.0
19,1,"2,10",1,False,True,False,False,1.0,0.4950980392156863,0.28714803502723374,0,0.0
20,1,"1,12",1,False,True,False,False,1.0,0.4950980392156863,0.28714803502723374,0,0.0
21,1,"1,8",2,False,True,False,False,2.0,0.985451388517309,0.28714803502723374,0,0.0
22,1,"10,16",3,False,True,False,False,-2.0,0.0,0.28714803502723374,0,0.0
23,1,"13,9",2,False,False,False,False,0.0,0.0,0.28714803502723374,0,0.0
24,1,"10,19",1,False,True,False,False,1.0,0.4950980392156863,0.28714803502723374,0,0.0
25,1,"14,16",1,False,True,False,False,-1.0,0.0,0.28714803502723374,0,0.0
26,1,"13,12",3,False,True,False,False,1.0,0.4950980392156863,0.28714803502723374,0,0.0
27,1,"3,13",1,False,False,False,False,0.0,0.0,0.28714803502723374,0,0.0
30,1,"4,16",3,False,True,False,False,4.0,0.9999763562482883,0.28714803502723374,0,0.0
31,1,"17,10",4,False,True,False,False,2.0,0.985451388517309,0.28714803502723374,0,0.0
32,1,"4,17",2,False,True,False,False,-2.0,0.0,0.28714803502723374,0,0.0
33,1,"14,6",4,False,True,False,False,1.0,0.48791804287531665,0.28714803502723374,0,0.0
34,1,"16,5",3,False,True,False,False,-3.0,0.0,0.28714803502723374,0,0.0
35,1,"8,12",3,False,True,False,False,1.0,0.48791804287531665,0.28714803502723374,0,0.0
36,1,"16,14",2,False,False,False,False,0.0,0.0,0.28714803502723374,0,0.0
37,1,"0,10",1,False,True,False,False,-1.0,0.0,0.28714803502723374,0,0.0
38,1,"1,18",2,False,True,False,False,1.0,0.48791804287531665,0.28714803502723374,0,0.0
39,1,"17,6",4,False,True,False,False,1.0,0.4950980392156863,0.28714803502723374,0,0.0
40,1,"1,15",2,False,False,False,False,0.0,0.0,0.28714803502723374,0,0.0
41,1,"12,15",3,False,True,False,False,-2.0,0.0,0.28714803502723374,0,0.0
42,1,"14,18",1,False,False,False,False,0.0,0.0,0.28714803502723374,0,0.0
43,1,"9,13",3,False,True,False,False,1.0,0.48791804287531665,0.28714803502723374,0,0.0
44,1,"10,10",1,False,True,False,False,1.0,0.4950980392156863,0.28714803502723374,0,0.0
45,1,"7,1",4,False,True,False,False,4.0,0.9950980392156863,0.28714803502723374,0,0.0
47,1,"16,12",2,False,True,False,False,1.0,0.48791804287531665,0.28714803502723374,0,0.0
48,1,"6,8",1,False,False,False,False,0.0,0.0,0.28714803502723374,0,0.0
49,1,"19,0",1,False,False,False,False,0.0,0.0,0.28714803502723374,0,0.0
50,1,"12,7",2,False,True,False,False,1.0,0.4950980392156863,0.28714803502723374,0,0.0
51,1,"12,11",2,False,True,False,False,-1.0,0.0,0.28714803502723374,0,0.0
52,1,"19,14",1,False,False,False,False,0.0,0.0,0.28714803502723374,0,0.0
53,1,"5,2",1,False,False,False,False,0.0,0.0,0.28714803502723374,0,0.0
54,1,"17,11",3,False,True,False,False,-2.0,0.0,0.28714803502723374,0,0.0
55,1,"1,5",1,False,True,False,False,1.0,0.4950980392156863,0.28714803502723374,0,0.0
56,1,"11,8",2,False,True,False,False,-1.0,0.0,0.28714803502723374,0,0.0
57,1,"5,15",2,False,True,False,False,-2.0,0.0,0.28714803502723374,0,0.0
59,1,"6,13",1,False,False,False,False,0.0,0.0,0.28714803502723374,0,0.0
60,1,"8,13",3,False,True,False,False,-2.0,0.0,0.28714803502723374,0,0.0
61,1,"1,17",3,False,True,False,False,-1.0,0.0,0.28714803502723374,0,0.0
62,1,"6,0",2,False,True,False,False,-2.0,0.0,0.28714803502723374,0,0.0
63,1,"8,2",4,False,True,False,False,-1.0,0.4950980392156863,0.28714803502723374,0,0.0
64,1,"11,5",1,False,False,False,False,0.0,0.0,0.28714803502723374,0,0.0
65,1,"4,5",1,False,False,False,False,0.0,0.0,0.28714803502723374,0,0.0
66,1,"14,5",4,False,False,False,False,0.0,0.0,0.28714803502723374,0,0.0
67,1,"2,3",2,False,True,False,False,-1.0,0.0,0.28714803502723374,0,0.0
69,1,"7,5",2,False,True,False,False,-1.0,0.0,0.28714803502723374,0,0.0
71,1,"3,8",1,False,True,False,False,-2.0,0.0,0.28714803502723374,0,0.0
72,1,"1,7",2,False,True,False,False,-2.0,0.0,0.28714803502723374,0,0.0
73,1,"8,1",4,False,True,False,False,-3.0,0.0,0.28714803502723374,0,0.0
74,1,"6,5",2,False,False,False,False,0.0,0.0,0.28714803502723374,0,0.0
76,1,"8,19",1,False,True,False,False,-1.0,0.0,0.28714803502723374,0,0.0
77,1,"13,5",3,False,True,False,False,-3.0,0.0,0.28714803502723374,0,0.0
79,1,"17,9",4,False,True,False,False,-1.0,0.47827139217693937,0.28714803502723374,0,0.0
0,2,"2,16",3,False,True,False,False,1.0,0.4855938110291964,0.41566611093385075,0,0.0
1,2,"17,8",3,False,True,False,False,4.0,1.4903585379740705,0.41566611093385075,0,0.0
2,2,"15,7",3,False,True,False,False,3.0,0.9902747138664976,0.41566611093385075,0,0.0
3,2,"1,3",3,False,True,False,False,2.0,0.9759668922182927,0.41566611093385075,0,0.0
4,2,"9,6",1,False,True,False,False,1.0,0.4950980392156863,0.41566611093385075,0,0.0
5,2,"8,9",1,False,False,False,False,0.0,0.0,0.41566611093385075,0,0.0
6,2,"14,13",3,False,True,False,False,3.0,1.4759091782079825,0.41566611093385075,0,0.0
7,2,"17,14",2,False,True,False,False,1.0,0.4855938110291964,0.41566611093385075,0,0.0
8,2,"15,5",3,False,True,False,False,2.0,0.985451388517309,0.41566611093385075,0,0.0
9,2,"14,8",4,False,True,False,False,-1.0,0.49019607843137253,0.41566611093385075,0,0.0
10,2,"18,7",2,False,True,False,False,-2.0,0.4852941176470588,0.41566611093385075,0,0.0
11,2,"18,5",2,False,False,False,False,0.0,0.0,0.41566611093385075,0,0.0
12,2,"0,9",2,False,True,False,False,1.0,0.4855938110291964,0.41566611093385075,0,0.0
13,2,"12,4",3,False,True,False,False,1.0,0.4855938110291964,0.41566611093385075,0,0.0
14,2,"11,15",3,False,True,False,False,3.0,0.9902747138664976,0.41566611093385075,0,0.0
15,2,"16,10",4,False,True,False,False,-3.0,0.9327949409205951,0.41566611093385075,0,0.0
16,2,"11,17",2,False,True,False,False,1.0,0.9757497461355182,0.41566611093385075,0,0.0
17,2,"9,0",3,False,True,False,False,4.0,1.4807034074902727,0.41566611093385075,0,0.0
18,2,"13,13",4,False,True,False,False,-1.0,0.4760053524646159,0.41566611093385075,0,0.0
19,2,"2,9",3,False,True,False,False,1.0,0.4950980392156863,0.41566611093385075,0,0.0
20,2,"1,11",2,False,True,False,False,1.0,0.4950980392156863,0.41566611093385075,0,0.0
21,2,"1,8",4,False,True,False,False,1.0,0.985451388517309,0.41566611093385075,0,0.0
22,2,"10,16",3,False,True,False,False,-2.0,0.0,0.41566611093385075,0,0.0
23,2,"13,9",3,False,True,False,False,1.0,0.4855938110291964,0.41566611093385075,0,0.0
24,2,"10,0",2,False,True,False,False,0.0,0.4950980392156863,0.41566611093385075,0,0.0
25,2,"14,16",1,False,True,False,False,-1.0,0.0,0.41566611093385075,0,0.0
26,2,"13,12",4,False,True,False,False,2.0,0.9831124660099606,0.41566611093385075,0,0.0
27,2,"4,13",1,False,False,False,False,0.0,0.0,0.41566611093385075,0,0.0
30,2,"5,16",3,False,True,False,False,5.0,1.4999529684779223,0.41566611093385075,0,0.0
31,2,"17,10",4,False,True,False,False,2.0,1.4711149489256923,0.41566611093385075,0,0.0
32,2,"4,17",2,False,True,False,False,-3.0,0.0,0.41566611093385075,0,0.0
33,2,"14,7",3,False,True,False,False,1.0,0.48791804287531665,0.41566611093385075,0,0.0
34,2,"16,4",3,False,True,False,False,-4.0,0.0,0.41566611093385075,0,0.0
35,2,"8,12",1,False,True,False,False,1.0,0.48791804287531665,0.41566611093385075,0,0.0
36,2,"16,15",2,False,True,False,False,-1.0,0.0,0.41566611093385075,0,0.0
37,2,"0,11",2,False,True,False,False,-1.0,0.0,0.41566611093385075,0,0.0
38,2,"1,18",2,False,True,False,False,2.0,0.9759668922182927,0.41566611093385075,0,0.0
39,2,"17,5",3,False,True,False,False,2.0,0.9831124660099606,0.41566611093385075,0,0.0
40,2,"1,15",2,False,False,False,False,0.0,0.0,0.41566611093385075,0,0.0
41,2,"12,14",3,False,True,False,False,-3.0,0.0,0.41566611093385075,0,0.0
42,2,"15,18",1,False,False,False,False,0.0,0.0,0.41566611093385075,0,0.0
43,2,"9,14",2,False,True,False,False,1.0,0.48791804287531665,0.41566611093385075,0,0.0
44,2,"11,10",1,False,True,False,False,1.0,0.4950980392156863,0.41566611093385075,0,0.0
45,2,"7,1",3,False,True,False,False,5.0,1.4950980392156863,0.41566611093385075,0,0.0
47,2,"16,11",4,False,True,False,False,2.0,0.9759668922182927,0.41566611093385075,0,0.0
48,2,"6,9",1,False,False,False,False,0.0,0.0,0.41566611093385075,0,0.0
49,2,"0,0",1,False,False,False,False,0.0,0.0,0.41566611093385075,0,0.0
50,2,"12,7",2,False,True,False,False,1.0,0.4950980392156863,0.41566611093385075,0,0.0
51,2,"13,11",2,False,True,False,False,-2.0,0.0,0.41566611093385075,0,0.0
52,2,"19,15",1,False,False,False,False,0.0,0.0,0.41566611093385075,0,0.0
53,2,"5,1",1,False,False,False,False,0.0,0.0,0.41566611093385075,0,0.0
54,2,"17,12",2,False,True,False,False,-3.0,0.0,0.41566611093385075,0,0.0
55,2,"1,4",3,False,True,False,False,0.0,0.4950980392156863,0.41566611093385075,0,0.0
56,2,"12,8",3,False,True,False,False,-2.0,0.0,0.41566611093385075,0,0.0
57,2,"5,15",2,False,True,False,False,-2.0,0.0,0.41566611093385075,0,0.0
59,2,"6,13",1,False,False,False,False,0.0,0.0,0.41566611093385075,0,0.0
60,2,"8,14",2,False,True,False,False,-2.0,0.0,0.41566611093385075,0,0.0
61,2,"1,17",3,False,True,False,False,-3.0,0.0,0.41566611093385075,0,0.0
62,2,"7,0",3,False,True,False,False,-2.0,0.0,0.41566611093385075,0,0.0
63,2,"9,2",2,False,True,False,False,0.0,0.9735240074453801,0.41566611093385075,0,0.0
64,2,"11,4",2,False,False,False,False,0.0,0.0,0.41566611093385075,0,0.0
65,2,"4,6",1,False,False,False,False,0.0,0.0,0.41566611093385075,0,0.0
66,2,"14,5",3,False,False,False,False,0.0,0.0,0.41566611093385075,0,0.0
67,2,"2,4",3,False,True,False,False,-1.0,0.0,0.41566611093385075,0,0.0
69,2,"7,5",2,False,True,False,False,-1.0,0.0,0.41566611093385075,0,0.0
71,2,"3,9",2,False,True,False,False,-2.0,0.0,0.41566611093385075,0,0.0
72,2,"1,7",2,False,True,False,False,-2.0,0.0,0.41566611093385075,0,0.0
73,2,"8,1",5,False,True,False,False,-5.0,0.0,0.41566611093385075,0,0.0
74,2,"6,5",2,False,False,False,False,0.0,0.0,0.41566611093385075,0,0.0
76,2,"9,19",1,False,True,False,False,-2.0,0.0,0.41566611093385075,0,0.0
77,2,"13,5",3,False,True,False,False,-4.0,0.0,0.41566611093385075,0,0.0
79,2,"17,9",4,False,True,False,False,-1.0,0.47827139217693937,0.41566611093385075,0,0.0
0,3,"2,16",2,False,True,False,False,2.0,0.9713425739897183,0.5168959862385103,0,0.0
1,3,"17,8",5,False,True,False,False,5.0,1.9856156142697399,0.5168959862385103,0,0.0
2,3,"16,7",2,False,True,False,False,2.0,0.9902747138664976,0.5168959862385103,0,0.0
3,3,"1,3",2,False,True,False,False,2.0,0.9759668922182927,0.5168959862385103,0,0.0
4,3,"9,5",1,False,True,False,False,1.0,0.4950980392156863,0.5168959862385103,0,0.0
5,3,"8,9",1,False,False,False,False,0.0,0.0,0.5168959862385103,0,0.0
6,3,"14,14",2,False,True,False,False,3.0,1.4759091782079825,0.5168959862385103,0,0.0
7,3,"17,15",2,False,True,False,False,2.0,0.9713425739897183,0.5168959862385103,0,0.0
8,3,"16,5",3,False,True,False,False,3.0,1.4735835851157901,0.5168959862385103,0,0.0
9,3,"14,8",3,False,True,False,False,-1.0,0.961626379708822,0.5168959862385103,0,0.0
10,3,"18,7",2,False,True,False,False,-2.0,0.4852941176470588,0.5168959862385103,0,0.0
11,3,"18,4",2,False,False,False,False,0.0,0.0,0.5168959862385103,0,0.0
12,3,"1,9",3,False,True,False,False,2.0,0.9713425739897183,0.5168959862385103,0,0.0
13,3,"13,4",3,False,True,False,False,1.0,0.4855938110291964,0.5168959862385103,0,0.0
14,3,"11,14",2,False,True,False,False,3.0,0.9902747138664976,0.5168959862385103,0,0.0
15,3,"16,9",4,False,True,False,False,-3.0,0.9327949409205951,0.5168959862385103,0,0.0
16,3,"12,17",2,False,True,False,False,2.0,1.4591626661621204,0.5168959862385103,0,0.0
17,3,"9,0",2,False,True,False,False,5.0,1.9760064954053091,0.5168959862385103,0,0.0
18,3,"13,13",4,False,True,False,False,0.0,0.9522687896305096,0.5168959862385103,0,0.0
19,3,"2,9",4,False,True,False,False,1.0,0.9760359998390704,0.5168959862385103,0,0.0
20,3,"2,11",1,False,True,False,False,1.0,0.4950980392156863,0.5168959862385103,0,0.0
21,3,"2,8",4,False,True,False,False,1.0,0.985451388517309,0.5168959862385103,0,0.0
22,3,"11,16",2,False,True,False,False,-3.0,0.0,0.5168959862385103,0,0.0
23,3,"13,8",4,False,True,False,False,2.0,0.9713425739897183,0.5168959862385103,0,0.0
24,3,"10,0",2,False,True,False,False,0.0,0.4950980392156863,0.5168959862385103,0,0.0
25,3,"14,17",1,False,True,False,False,-1.0,0.0,0.5168959862385103,0,0.0
26,3,"13,12",3,False,True,False,False,2.0,1.4664902989225213,0.5168959862385103,0,0.0
27,3,"4,12",1,False,False,False,False,0.0,0.0,0.5168959862385103,0,0.0
30,3,"5,17",2,False,True,False,False,5.0,1.4999529684779223,0.5168959862385103,0,0.0
31,3,"17,10",4,False,True,False,False,2.0,1.4711149489256923,0.5168959862385103,0,0.0
32,3,"4,18",2,False,True,False,False,-3.0,0.0,0.5168959862385103,0,0.0
33,3,"14,7",3,False,True,False,False,1.0,0.9688902198419418,0.5168959862385103,0,0.0
34,3,"16,4",3,False,True,False,False,-5.0,0.0,0.5168959862385103,0,0.0
35,3,"8,11",1,False,True,False,False,1.0,0.48791804287531665,0.5168959862385103,0,0.0
36,3,"16,14",3,False,True,False,False,-2.0,0.0,0.5168959862385103,0,0.0
37,3,"0,11",1,False,True,False,False,-1.0,0.0,0.5168959862385103,0,0.0
38,3,"1,18",2,False,True,False,False,2.0,0.9759668922182927,0.5168959862385103,0,0.0
39,3,"17,5",4,False,True,False,False,2.0,0.9831124660099606,0.5168959862385103,0,0.0
40,3,"1,14",1,False,False,False,False,0.0,0.0,0.5168959862385103,0,0.0
41,3,"12,13",4,False,True,False,False,-4.0,0.0,0.5168959862385103,0,0.0
42,3,"16,18",1,False,False,False,False,0.0,0.0,0.5168959862385103,0,0.0
43,3,"9,15",2,False,True,False,False,1.0,0.48791804287531665,0.5168959862385103,0,0.0
44,3,"12,10",3,False,True,False,False,3.0,0.9855670195273784,0.5168959862385103,0,0.0
45,3,"7,2",2,False,True,False,False,6.0,1.9950980392156863,0.5168959862385103,0,0.0
47,3,"16,11",2,False,True,False,False,2.0,0.9759668922182927,0.5168959862385103,0,0.0
48,3,"6,10",1,False,False,False,False,0.0,0.0,0.5168959862385103,0,0.0
49,3,"1,0",1,False,False,False,False,0.0,0.0,0.5168959862385103,0,0.0
50,3,"12,6",3,False,True,False,False,1.0,0.4950980392156863,0.5168959862385103,0,0.0
51,3,"13,10",3,False,True,False,False,-3.0,0.0,0.5168959862385103,0,0.0
52,3,"19,15",1,False,False,False,False,0.0,0.0,0.5168959862385103,0,0.0
53,3,"5,2",1,False,False,False,False,0.0,0.0,0.5168959862385103,0,0.0
54,3,"17,13",2,False,True,False,False,-3.0,0.0,0.5168959862385103,0,0.0
55,3,"1,5",3,False,True,False,False,0.0,0.4950980392156863,0.5168959862385103,0,0.0
56,3,"12,9",4,False,True,False,False,-4.0,0.0,0.5168959862385103,0,0.0
57,3,"6,15",1,False,True,False,False,-2.0,0.0,0.5168959862385103,0,0.0
59,3,"7,13",1,False,False,False,False,0.0,0.0,0.5168959862385103,0,0.0
60,3,"8,15",2,False,True,False,False,-2.0,0.0,0.5168959862385103,0,0.0
61,3,"2,17",3,False,True,False,False,-4.0,0.0,0.5168959862385103,0,0.0
62,3,"7,0",1,False,True,False,False,-2.0,0.0,0.5168959862385103,0,0.0
63,3,"10,2",1,False,True,False,False,0.0,0.9735240074453801,0.5168959862385103,0,0.0
64,3,"11,5",2,False,False,False,False,0.0,0.0,0.5168959862385103,0,0.0
65,3,"4,7",1,False,False,False,False,0.0,0.0,0.5168959862385103,0,0.0
66,3,"14,5",3,False,False,False,False,0.0,0.0,0.5168959862385103,0,0.0
67,3,"2,4",3,False,True,False,False,-1.0,0.0,0.5168959862385103,0,0.0
69,3,"7,4",2,False,True,False,False,-1.0,0.0,0.5168959862385103,0,0.0
71,3,"3,9",3,False,True,False,False,-3.0,0.0,0.5168959862385103,0,0.0
72,3,"1,6",2,False,True,False,False,-2.0,0.0,0.5168959862385103,0,0.0
73,3,"8,2",2,False,True,False,False,-6.0,0.0,0.5168959862385103,0,0.0
74,3,"6,5",2,False,False,False,False,0.0,0.0,0.5168959862385103,0,0.0
76,3,"10,19",1,False,True,False,False,-3.0,0.0,0.5168959862385103,0,0.0
77,3,"13,5",4,False,True,False,False,-4.0,0.0,0.5168959862385103,0,0.0
79,3,"17,9",4,False,True,False,False,-1.0,0.47827139217693937,0.5168959862385103,0,0.0
0,4,"2,16",3,False,True,False,False,4.0,1.464213329135203,0.6586872288775678,0,0.0
1,4,"18,8",4,False,True,False,False,6.0,2.4831783718720577,0.6586872288775678,0,0.0
2,4,"17,7",3,False,True,False,False,3.0,1.4782954118470584,0.6586872288775678,0,0.0
3,4,"1,2",1,False,True,False,False,2.0,0.9759668922182927,0.6586872288775678,0,0.0
4,4,"10,5",2,False,True,False,False,1.0,0.4950980392156863,0.6586872288775678,0,0.0
5,4,"8,10",2,False,True,False,False,-1.0,0.0,0.6586872288775678,0,0.0
6,4,"15,14",1,False,True,False,False,3.0,1.4759091782079825,0.6586872288775678,0,0.0
7,4,"17,15",2,False,True,False,False,2.0,0.9713425739897183,0.6586872288775678,0,0.0
8,4,"16,5",4,False,True,False,False,6.0,1.9735835851157901,0.6586872288775678,0,0.0
9,4,"14,8",3,False,True,False,False,1.0,1.4402635594968376,0.6586872288775678,0,0.0
10,4,"18,7",3,False,True,False,False,-3.0,0.4852941176470588,0.6586872288775678,0,0.0
11,4,"19,4",1,False,False,False,False,0.0,0.0,0.6586872288775678,0,0.0
12,4,"1,8",2,False,True,False,False,3.0,1.459453387844598,0.6586872288775678,0,0.0
13,4,"14,4",3,False,True,False,False,1.0,0.4855938110291964,0.6586872288775678,0,0.0
14,4,"12,14",3,False,True,False,False,4.0,1.4830553531376631,0.6586872288775678,0,0.0
15,4,"16,9",2,False,True,False,False,-3.0,0.9327949409205951,0.6586872288775678,0,0.0
16,4,"12,17",2,False,True,False,False,3.0,1.9449514850178822,0.6586872288775678,0,0.0
17,4,"9,0",3,False,True,False,False,6.0,2.4736149918492765,0.6586872288775678,0,0.0
18,4,"13,13",4,False,True,False,False,0.0,0.9522687896305096,0.6586872288775678,0,0.0
19,4,"2,9",4,False,True,False,False,0.0,0.9760359998390704,0.6586872288775678,0,0.0
20,4,"3,11",2,False,True,False,False,1.0,0.4950980392156863,0.6586872288775678,0,0.0
21,4,"3,8",2,False,True,False,False,1.0,0.985451388517309,0.6586872288775678,0,0.0
